STUDY_ID	SAMPLE_ID	TP53	EGFR	KRAS	AURKA
luad_tcga_pan_can_atlas_2018	TCGA-62-A46O-01	-2.2106	0.562	1.5806	1.1292
luad_tcga_pan_can_atlas_2018	TCGA-62-A46P-01	0.1225	-1.4231	0.1553	-0.1909
luad_tcga_pan_can_atlas_2018	TCGA-62-A46R-01	-2.2291	1.1328	0.5385	0.1289
luad_tcga_pan_can_atlas_2018	TCGA-62-A46S-01	-1.0022	-1.301	0.6868	1.2069
luad_tcga_pan_can_atlas_2018	TCGA-62-A46U-01	-0.0786	0.9328	0.0208	0.3129
luad_tcga_pan_can_atlas_2018	TCGA-62-A46V-01	0.025	0.283	-0.1842	-0.1625
luad_tcga_pan_can_atlas_2018	TCGA-62-A46Y-01	0.6603	0.3067	0.293	-0.383
luad_tcga_pan_can_atlas_2018	TCGA-62-A470-01	-0.1873	-0.9731	0.9964	0.3804
luad_tcga_pan_can_atlas_2018	TCGA-62-A471-01	0.1037	-1.6827	-0.1788	1.7054
luad_tcga_pan_can_atlas_2018	TCGA-62-A472-01	-1.8682	0.4352	-0.1931	0.0352
luad_tcga_pan_can_atlas_2018	TCGA-64-1676-01	-2.1062	-0.5949	-0.7713	0.4142
luad_tcga_pan_can_atlas_2018	TCGA-64-1677-01	0.9994	-1.2296	-0.0822	0.8737
luad_tcga_pan_can_atlas_2018	TCGA-64-1678-01	-2.0081	-2.3074	1.3403	1.5929
luad_tcga_pan_can_atlas_2018	TCGA-64-1679-01	0.4961	0.8332	-0.3989	-0.0187
luad_tcga_pan_can_atlas_2018	TCGA-64-1680-01	0.4458	-0.5003	-0.9262	-1.0959
luad_tcga_pan_can_atlas_2018	TCGA-64-1681-01	0.4104	0.4539	0.1874	-0.2954
luad_tcga_pan_can_atlas_2018	TCGA-64-5774-01	0.2075	0.8958	0.0305	1.2396
luad_tcga_pan_can_atlas_2018	TCGA-64-5775-01	0.5527	0.0448	0.374	0.6184
luad_tcga_pan_can_atlas_2018	TCGA-64-5778-01	0.5311	-1.2961	-0.8522	0.2742
luad_tcga_pan_can_atlas_2018	TCGA-64-5779-01	-1.7563	-0.747	0.1564	0.7763
luad_tcga_pan_can_atlas_2018	TCGA-64-5781-01	-0.7405	-0.4802	-0.7433	0.7662
luad_tcga_pan_can_atlas_2018	TCGA-64-5815-01	0.1655	0.1952	0.2455	-0.2813
luad_tcga_pan_can_atlas_2018	TCGA-67-3770-01	-0.7453	0.4981	-0.4646	-1.8646
luad_tcga_pan_can_atlas_2018	TCGA-67-3771-01	-0.1569	-0.7253	-0.9009	0.68
luad_tcga_pan_can_atlas_2018	TCGA-67-3772-01	0.6724	-0.0191	-0.2947	-1.1769
luad_tcga_pan_can_atlas_2018	TCGA-67-3773-01	-0.5889	-0.3152	0.6718	-1.7754
luad_tcga_pan_can_atlas_2018	TCGA-67-3774-01	0.4441	-1.1358	0.6846	-0.6176
luad_tcga_pan_can_atlas_2018	TCGA-67-4679-01	0.8003	0.2972	0.3597	-1.7162
luad_tcga_pan_can_atlas_2018	TCGA-67-6215-01	0.3305	0.4501	1.085	-0.2905
luad_tcga_pan_can_atlas_2018	TCGA-67-6216-01	1.0381	0.1631	-0.1504	-1.7756
luad_tcga_pan_can_atlas_2018	TCGA-67-6217-01	-0.0532	1.2692	-0.8493	-1.8788
luad_tcga_pan_can_atlas_2018	TCGA-69-7760-01	0.2857	1.5658	0.1469	0.5
luad_tcga_pan_can_atlas_2018	TCGA-69-7761-01	-0.5514	-0.3528	0.1448	0.4738
luad_tcga_pan_can_atlas_2018	TCGA-69-7763-01	0.313	-1.1753	0.2501	-0.5772
luad_tcga_pan_can_atlas_2018	TCGA-69-7764-01	0.2602	0.3013	0.3985	1.1741
luad_tcga_pan_can_atlas_2018	TCGA-69-7765-01	-1.0666	0.6159	-0.2619	-0.343
luad_tcga_pan_can_atlas_2018	TCGA-69-7973-01	1.3085	-0.1783	1.0813	1.2275
luad_tcga_pan_can_atlas_2018	TCGA-69-7974-01	-0.4443	0.3247	0.4626	0.3763
luad_tcga_pan_can_atlas_2018	TCGA-69-7978-01	-0.3622	0.6659	-0.3745	0.5948
luad_tcga_pan_can_atlas_2018	TCGA-69-7979-01	0.6165	0.1009	-0.703	0.2049
luad_tcga_pan_can_atlas_2018	TCGA-69-7980-01	-1.1166	-0.059	0.8778	-0.4134
luad_tcga_pan_can_atlas_2018	TCGA-69-8253-01	0.6996	-1.0509	-0.3992	-0.3526
luad_tcga_pan_can_atlas_2018	TCGA-69-8254-01	-0.0026	0.2926	0.0275	-1.4093
luad_tcga_pan_can_atlas_2018	TCGA-69-8255-01	-1.572	1.1116	-0.6163	3.7382
luad_tcga_pan_can_atlas_2018	TCGA-69-8453-01	-0.1587	-0.3713	-0.8531	-0.6579
luad_tcga_pan_can_atlas_2018	TCGA-69-A59K-01	-0.1361	0.2606	1.0352	-0.3498
luad_tcga_pan_can_atlas_2018	TCGA-71-6725-01	-2.9205	0.554	-0.2388	0.1148
luad_tcga_pan_can_atlas_2018	TCGA-71-8520-01	-2.1896	1.275	-0.609	-0.1743
luad_tcga_pan_can_atlas_2018	TCGA-73-4658-01	-0.2224	0.3344	-0.2171	-0.3139
luad_tcga_pan_can_atlas_2018	TCGA-73-4659-01	0.2868	-0.5809	0.7848	0.4939
luad_tcga_pan_can_atlas_2018	TCGA-73-4662-01	0.1726	0.7661	0.6096	-0.1986
luad_tcga_pan_can_atlas_2018	TCGA-73-4666-01	1.9023	0.4606	-0.4394	1.3266
luad_tcga_pan_can_atlas_2018	TCGA-73-4668-01	0.6876	0.8293	2.4408	0.248
luad_tcga_pan_can_atlas_2018	TCGA-73-4670-01	-2.4523	0.1248	0.7054	1.2625
luad_tcga_pan_can_atlas_2018	TCGA-73-4675-01	0.4162	-0.7434	-0.1317	-1.6428
luad_tcga_pan_can_atlas_2018	TCGA-73-4676-01	0.1439	0.4341	-0.2938	0.7747
luad_tcga_pan_can_atlas_2018	TCGA-73-4677-01	0.2558	-0.2176	-0.2585	-1.2718
luad_tcga_pan_can_atlas_2018	TCGA-73-7498-01	0.3419	0.0267	-0.1251	-1.8578
luad_tcga_pan_can_atlas_2018	TCGA-73-7499-01	-1.8166	-0.4119	-0.4029	0.9415
luad_tcga_pan_can_atlas_2018	TCGA-73-A9RS-01	-1.7238	-0.6841	0.3747	1.5247
luad_tcga_pan_can_atlas_2018	TCGA-75-5122-01	0.6187	-0.3461	2.5473	0.1607
luad_tcga_pan_can_atlas_2018	TCGA-75-5125-01	0.6848	-0.3915	0.8691	1.0576
luad_tcga_pan_can_atlas_2018	TCGA-75-5126-01	-1.0898	-0.0666	0.1173	1.0525
luad_tcga_pan_can_atlas_2018	TCGA-75-5146-01	-0.3349	-1.135	0.5156	-1.5022
luad_tcga_pan_can_atlas_2018	TCGA-75-5147-01	0.3567	-0.7349	-0.4419	0.2829
luad_tcga_pan_can_atlas_2018	TCGA-75-6203-01	-0.1964	0.0839	-0.9773	-1.3082
luad_tcga_pan_can_atlas_2018	TCGA-75-6205-01	-0.1003	0.8972	-1.0627	0.0839
luad_tcga_pan_can_atlas_2018	TCGA-75-6206-01	-0.0122	0.0647	-0.4008	-1.946
luad_tcga_pan_can_atlas_2018	TCGA-75-6207-01	-2.4837	1.3068	-0.6155	0.0537
luad_tcga_pan_can_atlas_2018	TCGA-75-6211-01	-2.2456	0.5138	-0.4988	0.7482
luad_tcga_pan_can_atlas_2018	TCGA-75-6212-01	0.7746	1.0358	-1.0906	-0.8252
luad_tcga_pan_can_atlas_2018	TCGA-75-6214-01	0.8135	2.0571	-0.7592	0.8644
luad_tcga_pan_can_atlas_2018	TCGA-75-7025-01	0.2249	0.6521	-0.7827	-1.7807
luad_tcga_pan_can_atlas_2018	TCGA-75-7027-01	0.4959	-1.1459	2.4126	0.9228
luad_tcga_pan_can_atlas_2018	TCGA-75-7030-01	0.21	-0.0389	-0.1585	-2.2303
luad_tcga_pan_can_atlas_2018	TCGA-75-7031-01	0.5983	-0.7117	0.1252	-0.1153
luad_tcga_pan_can_atlas_2018	TCGA-78-7143-01	0.8267	0.6382	-0.0659	-0.043
luad_tcga_pan_can_atlas_2018	TCGA-78-7145-01	0.1638	0.1529	0.7131	0.6529
luad_tcga_pan_can_atlas_2018	TCGA-78-7146-01	1.1338	1.0848	0.848	0.8359
luad_tcga_pan_can_atlas_2018	TCGA-78-7147-01	-2.0417	1.2201	-2.0254	-0.1313
luad_tcga_pan_can_atlas_2018	TCGA-78-7148-01	0.8842	-0.2766	0.798	-0.04
luad_tcga_pan_can_atlas_2018	TCGA-78-7149-01	1.1207	-1.458	-1.0435	-1.0313
luad_tcga_pan_can_atlas_2018	TCGA-78-7150-01	-0.1383	-0.0096	1.1488	1.6707
luad_tcga_pan_can_atlas_2018	TCGA-78-7152-01	1.4916	-1.138	0.0734	-0.794
luad_tcga_pan_can_atlas_2018	TCGA-78-7153-01	1.8614	-1.325	-0.4616	0.5903
luad_tcga_pan_can_atlas_2018	TCGA-78-7154-01	0.8318	-0.2616	0.2008	1.392
luad_tcga_pan_can_atlas_2018	TCGA-78-7155-01	1.2901	-2.227	2.2751	1.8317
luad_tcga_pan_can_atlas_2018	TCGA-78-7156-01	1.1505	-0.5134	-0.4347	-1.9081
luad_tcga_pan_can_atlas_2018	TCGA-78-7158-01	2.0694	0.1714	-0.3598	-0.891
luad_tcga_pan_can_atlas_2018	TCGA-78-7159-01	0.7751	0.3395	0.6543	0.3433
luad_tcga_pan_can_atlas_2018	TCGA-78-7160-01	1.1731	-0.4217	0.3393	-0.3968
luad_tcga_pan_can_atlas_2018	TCGA-78-7161-01	0.5871	-0.7673	0.097	-0.1609
luad_tcga_pan_can_atlas_2018	TCGA-78-7162-01	0.6454	-0.1451	-0.5479	-1.1831
luad_tcga_pan_can_atlas_2018	TCGA-78-7163-01	0.8763	0.2754	-1.4165	-1.2835
luad_tcga_pan_can_atlas_2018	TCGA-78-7166-01	1.5893	-1.5612	-0.1117	0.5316
luad_tcga_pan_can_atlas_2018	TCGA-78-7167-01	0.5981	-0.4279	0.3731	-1.77
luad_tcga_pan_can_atlas_2018	TCGA-78-7220-01	0.7449	-0.8119	1.9817	1.9385
luad_tcga_pan_can_atlas_2018	TCGA-78-7535-01	-1.6275	-0.4786	-1.1627	0.3847
luad_tcga_pan_can_atlas_2018	TCGA-78-7536-01	0.6138	0.2232	0.1936	1.5176
luad_tcga_pan_can_atlas_2018	TCGA-78-7537-01	1.0696	-0.7733	-0.7157	-0.58
luad_tcga_pan_can_atlas_2018	TCGA-78-7539-01	0.1649	0.4072	0.441	-1.0655
luad_tcga_pan_can_atlas_2018	TCGA-78-7540-01	-0.4399	0.1856	0.9459	-0.8053
luad_tcga_pan_can_atlas_2018	TCGA-78-7542-01	-2.16	0.9038	-0.6069	1.2532
luad_tcga_pan_can_atlas_2018	TCGA-78-7633-01	0.3384	-0.0788	-0.263	-1.1016
luad_tcga_pan_can_atlas_2018	TCGA-78-8640-01	-0.601	-2.3052	-0.9232	0.5587
luad_tcga_pan_can_atlas_2018	TCGA-78-8648-01	-0.0081	-0.6735	-0.9164	-0.3565
luad_tcga_pan_can_atlas_2018	TCGA-78-8655-01	0.7031	-0.0012	0.0981	-0.9394
luad_tcga_pan_can_atlas_2018	TCGA-78-8660-01	-1.2801	-0.5518	-1.0853	1.2377
luad_tcga_pan_can_atlas_2018	TCGA-78-8662-01	-2.6361	1.3481	-0.6137	0.3445
luad_tcga_pan_can_atlas_2018	TCGA-80-5607-01	0.4148	-0.3961	-0.1158	-0.2021
luad_tcga_pan_can_atlas_2018	TCGA-80-5608-01	-0.31	-0.9675	0.3739	0.5242
luad_tcga_pan_can_atlas_2018	TCGA-80-5611-01	-0.0689	-0.756	-2.0835	1.0031
luad_tcga_pan_can_atlas_2018	TCGA-83-5908-01	0.4076	0.798	1.0309	1.5853
luad_tcga_pan_can_atlas_2018	TCGA-86-6562-01	0.7976	0.7729	0.6059	0.0463
luad_tcga_pan_can_atlas_2018	TCGA-86-6851-01	0.9047	0.4732	0.7596	-0.008
luad_tcga_pan_can_atlas_2018	TCGA-86-7701-01	-1.0195	-1.4382	0.6501	0.5531
luad_tcga_pan_can_atlas_2018	TCGA-86-7711-01	-0.2066	-0.1282	-1.0339	0.1029
luad_tcga_pan_can_atlas_2018	TCGA-86-7713-01	-2.7572	0.8226	1.8391	0.957
luad_tcga_pan_can_atlas_2018	TCGA-86-7714-01	0.0239	1.0217	-0.2533	-1.1563
luad_tcga_pan_can_atlas_2018	TCGA-86-7953-01	-1.5279	0.2456	0.4435	0.1798
luad_tcga_pan_can_atlas_2018	TCGA-86-7954-01	0.826	-0.2265	2.415	0.1806
luad_tcga_pan_can_atlas_2018	TCGA-86-7955-01	-0.445	0.199	-2.2358	1.1247
luad_tcga_pan_can_atlas_2018	TCGA-86-8054-01	0.6305	0.9716	1.3341	1.5312
luad_tcga_pan_can_atlas_2018	TCGA-86-8055-01	0.1695	2.088	-0.1833	-0.1949
luad_tcga_pan_can_atlas_2018	TCGA-86-8056-01	-0.8172	0.3365	1.0571	-0.3908
luad_tcga_pan_can_atlas_2018	TCGA-86-8073-01	-1.9818	-0.2143	-0.1625	-0.1582
luad_tcga_pan_can_atlas_2018	TCGA-86-8074-01	1.3876	1.4608	-0.6658	0.3938
luad_tcga_pan_can_atlas_2018	TCGA-86-8075-01	0.0099	1.1587	-0.5548	-0.161
luad_tcga_pan_can_atlas_2018	TCGA-86-8076-01	1.1069	-0.125	-0.1678	-1.1924
luad_tcga_pan_can_atlas_2018	TCGA-86-8278-01	-0.3952	0.7346	-0.3959	-1.1182
luad_tcga_pan_can_atlas_2018	TCGA-86-8279-01	1.0456	0.496	-1.3291	-0.0696
luad_tcga_pan_can_atlas_2018	TCGA-86-8280-01	0.4179	0.7343	-0.5533	-0.4726
luad_tcga_pan_can_atlas_2018	TCGA-86-8281-01	0.7603	-0.5464	0.2036	-1.0087
luad_tcga_pan_can_atlas_2018	TCGA-86-8358-01	-0.2964	-2.8038	-0.0279	1.4722
luad_tcga_pan_can_atlas_2018	TCGA-86-8359-01	0.5653	-0.9092	-0.7083	0.5339
luad_tcga_pan_can_atlas_2018	TCGA-86-8585-01	-2.1059	-2.9417	-0.1192	1.007
luad_tcga_pan_can_atlas_2018	TCGA-86-8668-01	0.0864	2.2288	-1.1648	-1.504
luad_tcga_pan_can_atlas_2018	TCGA-86-8669-01	-0.1981	-0.7285	0.2615	1.2322
luad_tcga_pan_can_atlas_2018	TCGA-86-8671-01	0.2913	-0.2773	-1.2474	-0.6198
luad_tcga_pan_can_atlas_2018	TCGA-86-8672-01	-0.3733	-2.2221	-1.0121	0.4423
luad_tcga_pan_can_atlas_2018	TCGA-86-8673-01	1.3253	-0.3631	-0.2949	0.0115
luad_tcga_pan_can_atlas_2018	TCGA-86-8674-01	0.9462	-1.5923	-0.2503	-0.4212
luad_tcga_pan_can_atlas_2018	TCGA-86-A456-01	-0.3629	-0.1828	-0.0632	-0.7536
luad_tcga_pan_can_atlas_2018	TCGA-86-A4D0-01	1.2781	-1.7385	0.4332	1.4206
luad_tcga_pan_can_atlas_2018	TCGA-86-A4JF-01	0.0454	0.6498	1.3521	0.6387
luad_tcga_pan_can_atlas_2018	TCGA-86-A4P7-01	-0.4319	0.4102	-0.0927	0.015
luad_tcga_pan_can_atlas_2018	TCGA-86-A4P8-01	-0.32	0.1424	-1.0365	-2.1905
luad_tcga_pan_can_atlas_2018	TCGA-91-6828-01	0.3514	0.0927	1.2253	0.8796
luad_tcga_pan_can_atlas_2018	TCGA-91-6829-01	-1.4182	0.126	0.9206	0.3923
luad_tcga_pan_can_atlas_2018	TCGA-91-6830-01	1.0871	0.4914	-0.7712	-0.2269
luad_tcga_pan_can_atlas_2018	TCGA-91-6831-01	0.9797	0.443	0.6012	0.9379
luad_tcga_pan_can_atlas_2018	TCGA-91-6835-01	0.4929	0.9318	1.8376	0.3619
luad_tcga_pan_can_atlas_2018	TCGA-91-6836-01	-1.212	0.6175	3.4864	1.842
luad_tcga_pan_can_atlas_2018	TCGA-91-6840-01	1.0122	0.4348	-0.3173	-0.0712
luad_tcga_pan_can_atlas_2018	TCGA-91-6847-01	0.9945	2.6229	0.6745	0.9761
luad_tcga_pan_can_atlas_2018	TCGA-91-6848-01	1.7634	0.3972	-0.2873	0.6464
luad_tcga_pan_can_atlas_2018	TCGA-91-6849-01	0.6301	-0.6611	-1.5642	-1.5832
luad_tcga_pan_can_atlas_2018	TCGA-91-7771-01	0.5528	-0.6971	0.6413	0.3194
luad_tcga_pan_can_atlas_2018	TCGA-91-8496-01	-0.0083	0.3179	-0.8787	-0.7546
luad_tcga_pan_can_atlas_2018	TCGA-91-8497-01	0.2516	0.022	-0.9187	-1.8156
luad_tcga_pan_can_atlas_2018	TCGA-91-8499-01	2.2427	-3.7588	0.9926	0.8378
luad_tcga_pan_can_atlas_2018	TCGA-91-A4BC-01	-0.6754	-1.4173	-0.6631	0.763
luad_tcga_pan_can_atlas_2018	TCGA-91-A4BD-01	-0.1111	-0.8109	-1.3861	-1.2457
luad_tcga_pan_can_atlas_2018	TCGA-93-7347-01	0.4028	0.383	-0.0815	-1.3045
luad_tcga_pan_can_atlas_2018	TCGA-93-7348-01	0.4169	0.0829	0.0103	-1.2344
luad_tcga_pan_can_atlas_2018	TCGA-93-8067-01	0.4094	-0.3594	0.7249	1.2925
luad_tcga_pan_can_atlas_2018	TCGA-93-A4JN-01	0.8235	-0.2587	-1.3174	0.4261
luad_tcga_pan_can_atlas_2018	TCGA-93-A4JO-01	0.3658	-0.556	0.0088	-0.4115
luad_tcga_pan_can_atlas_2018	TCGA-93-A4JP-01	-0.5005	0.5334	-0.8163	-0.1398
luad_tcga_pan_can_atlas_2018	TCGA-93-A4JQ-01	-0.2715	0.1417	-0.725	0.0493
luad_tcga_pan_can_atlas_2018	TCGA-95-7039-01	0.8144	0.3999	-0.1387	0.0789
luad_tcga_pan_can_atlas_2018	TCGA-95-7043-01	2.0962	0.3561	-0.3887	0.259
luad_tcga_pan_can_atlas_2018	TCGA-95-7562-01	1.5801	0.6754	-0.1561	0.8534
luad_tcga_pan_can_atlas_2018	TCGA-95-7567-01	1.0481	-0.4254	0.9867	0.9121
luad_tcga_pan_can_atlas_2018	TCGA-95-7944-01	0.4357	0.8124	-0.7064	0.9984
luad_tcga_pan_can_atlas_2018	TCGA-95-7947-01	0.9122	-0.0583	-1.2176	0.755
luad_tcga_pan_can_atlas_2018	TCGA-95-7948-01	0.8615	0.7749	-0.677	-1.4327
luad_tcga_pan_can_atlas_2018	TCGA-95-8039-01	0.006	0.1651	-0.8149	-0.6434
luad_tcga_pan_can_atlas_2018	TCGA-95-8494-01	0.1004	0.8558	2.1876	1.0332
luad_tcga_pan_can_atlas_2018	TCGA-95-A4VK-01	0.7662	-0.4179	-0.4057	-0.2996
luad_tcga_pan_can_atlas_2018	TCGA-95-A4VN-01	0.0636	1.2436	0.3224	0.5609
luad_tcga_pan_can_atlas_2018	TCGA-95-A4VP-01	0.29	-1.4647	-0.3331	0.3161
luad_tcga_pan_can_atlas_2018	TCGA-97-7546-01	-0.0884	0.8739	0.1164	-0.2725
luad_tcga_pan_can_atlas_2018	TCGA-97-7547-01	0.1625	0.1603	0.1534	-2.4996
luad_tcga_pan_can_atlas_2018	TCGA-97-7552-01	0.5001	0.1114	0.4517	-1.2478
luad_tcga_pan_can_atlas_2018	TCGA-97-7553-01	0.4407	0.1636	-0.6703	-0.0339
luad_tcga_pan_can_atlas_2018	TCGA-97-7554-01	0.817	1.2984	2.3773	-0.3351
luad_tcga_pan_can_atlas_2018	TCGA-97-7937-01	0.9853	0.4776	-0.2749	0.1746
luad_tcga_pan_can_atlas_2018	TCGA-97-7938-01	-0.5338	0.6858	0.0679	-1.0358
luad_tcga_pan_can_atlas_2018	TCGA-97-7941-01	0.3376	-0.3492	-0.8306	-1.5413
luad_tcga_pan_can_atlas_2018	TCGA-97-8171-01	1.51	0.7652	-0.9314	0.0856
luad_tcga_pan_can_atlas_2018	TCGA-97-8172-01	0.5048	-0.0795	1.1143	-1.4313
luad_tcga_pan_can_atlas_2018	TCGA-97-8174-01	0.2971	0.0646	-0.1295	-2.0066
luad_tcga_pan_can_atlas_2018	TCGA-97-8175-01	-0.8557	-0.2982	0.3294	0.0185
luad_tcga_pan_can_atlas_2018	TCGA-97-8176-01	1.8599	-0.8514	-0.0447	0.5925
luad_tcga_pan_can_atlas_2018	TCGA-97-8177-01	0.6103	0.0135	-0.9265	-0.6039
luad_tcga_pan_can_atlas_2018	TCGA-97-8179-01	1.3697	-0.0204	-0.3144	0.0007
luad_tcga_pan_can_atlas_2018	TCGA-97-8547-01	-0.6476	0.9317	-0.652	-0.6462
luad_tcga_pan_can_atlas_2018	TCGA-97-8552-01	0.1665	0.3557	-0.9321	-1.0205
luad_tcga_pan_can_atlas_2018	TCGA-97-A4LX-01	0.2931	0.6666	0.0596	-0.2469
luad_tcga_pan_can_atlas_2018	TCGA-97-A4M0-01	-1.2609	0.9561	0.6727	-1.535
luad_tcga_pan_can_atlas_2018	TCGA-97-A4M1-01	0.6947	0.2201	-1.5549	-0.8108
luad_tcga_pan_can_atlas_2018	TCGA-97-A4M2-01	0.0537	-0.4239	-0.789	-1.527
luad_tcga_pan_can_atlas_2018	TCGA-97-A4M3-01	1.0963	-1.0391	0.0525	-0.6447
luad_tcga_pan_can_atlas_2018	TCGA-97-A4M5-01	-0.0751	-0.4523	0.0296	-0.7979
luad_tcga_pan_can_atlas_2018	TCGA-97-A4M6-01	-0.0143	0.0513	-1.3806	-0.8915
luad_tcga_pan_can_atlas_2018	TCGA-97-A4M7-01	0.6976	1.0429	-0.2954	-1.0047
luad_tcga_pan_can_atlas_2018	TCGA-99-7458-01	-1.0951	1.1791	0.4505	-1.4182
luad_tcga_pan_can_atlas_2018	TCGA-99-8025-01	-0.3931	-0.8055	-0.4444	-0.6245
luad_tcga_pan_can_atlas_2018	TCGA-99-8028-01	0.4719	-0.9844	0.4982	-0.4086
luad_tcga_pan_can_atlas_2018	TCGA-99-8032-01	0.3472	-0.6415	0.1028	0.6668
luad_tcga_pan_can_atlas_2018	TCGA-99-8033-01	-2.2972	0.6167	-0.0213	1.1112
luad_tcga_pan_can_atlas_2018	TCGA-99-AA5R-01	-0.3665	-0.2392	-1.3737	-1.3593
luad_tcga_pan_can_atlas_2018	TCGA-J2-8192-01	0.3279	1.3225	0.1728	-1.5195
luad_tcga_pan_can_atlas_2018	TCGA-J2-8194-01	0.183	-0.1171	0.0686	-2.1253
luad_tcga_pan_can_atlas_2018	TCGA-J2-A4AD-01	0.1606	-0.1815	-0.9324	0.0068
luad_tcga_pan_can_atlas_2018	TCGA-J2-A4AE-01	-0.7913	0.2791	-0.993	-0.8174
luad_tcga_pan_can_atlas_2018	TCGA-J2-A4AG-01	-0.0512	-0.359	1.141	-1.2318
luad_tcga_pan_can_atlas_2018	TCGA-L4-A4E5-01	-0.1816	1.3055	-0.4177	1.4807
luad_tcga_pan_can_atlas_2018	TCGA-L4-A4E6-01	-0.1715	-0.4359	-0.8149	-1.1756
luad_tcga_pan_can_atlas_2018	TCGA-L9-A443-01	0.1507	-0.0948	0.5515	0.3893
luad_tcga_pan_can_atlas_2018	TCGA-L9-A444-01	-0.0863	1.4028	-1.2665	-0.318
luad_tcga_pan_can_atlas_2018	TCGA-L9-A50W-01	-0.7076	0.6835	-0.8401	-1.3917
luad_tcga_pan_can_atlas_2018	TCGA-L9-A5IP-01	0.3235	0.7563	0.849	0.4901
luad_tcga_pan_can_atlas_2018	TCGA-L9-A743-01	-0.1718	-0.0578	-0.93	0.1658
luad_tcga_pan_can_atlas_2018	TCGA-L9-A7SV-01	0.589	0.895	-0.0952	0.2904
luad_tcga_pan_can_atlas_2018	TCGA-L9-A8F4-01	0.7992	-1.1262	-1.3698	0.0048
luad_tcga_pan_can_atlas_2018	TCGA-MN-A4N1-01	0.4174	-0.0458	0.1621	0.26
luad_tcga_pan_can_atlas_2018	TCGA-MN-A4N4-01	0.9467	-0.2549	-0.4796	-0.3425
luad_tcga_pan_can_atlas_2018	TCGA-MN-A4N5-01	-1.7585	0.0572	1.2479	0.6866
luad_tcga_pan_can_atlas_2018	TCGA-MP-A4SV-01	-0.2298	0.3534	0.4193	0.572
luad_tcga_pan_can_atlas_2018	TCGA-MP-A4SW-01	-0.0979	0.9991	-0.1892	-0.8923
luad_tcga_pan_can_atlas_2018	TCGA-MP-A4SY-01	-0.7266	0.0805	0.5834	-0.0539
luad_tcga_pan_can_atlas_2018	TCGA-MP-A4T2-01	NA	NA	NA	NA
luad_tcga_pan_can_atlas_2018	TCGA-MP-A4T4-01	-0.2875	0.284	-0.3384	0.3231
luad_tcga_pan_can_atlas_2018	TCGA-MP-A4T6-01	-0.3065	0.8491	-1.7728	-1.2524
luad_tcga_pan_can_atlas_2018	TCGA-MP-A4T7-01	0.4851	-0.4254	-0.4594	0.8817
luad_tcga_pan_can_atlas_2018	TCGA-MP-A4T8-01	-2.1364	-0.4937	0.4884	0.3692
luad_tcga_pan_can_atlas_2018	TCGA-MP-A4T9-01	-1.1317	1.5983	-0.0214	-0.376
luad_tcga_pan_can_atlas_2018	TCGA-MP-A4TA-01	0.2348	-0.4963	-1.466	1.1844
luad_tcga_pan_can_atlas_2018	TCGA-MP-A4TC-01	0.9456	0.079	-1.1455	0.2857
luad_tcga_pan_can_atlas_2018	TCGA-MP-A4TD-01	0.577	-1.0884	-0.0052	0.0984
luad_tcga_pan_can_atlas_2018	TCGA-MP-A4TE-01	0.1355	-0.5179	0.8834	0.78
luad_tcga_pan_can_atlas_2018	TCGA-MP-A4TF-01	-0.1751	1.5045	6.1508	0.4232
luad_tcga_pan_can_atlas_2018	TCGA-MP-A4TH-01	0.2743	-0.0782	-0.55	-1.7674
luad_tcga_pan_can_atlas_2018	TCGA-MP-A4TI-01	0.2459	-0.5782	0.0815	0.4665
luad_tcga_pan_can_atlas_2018	TCGA-MP-A4TJ-01	0.4001	-0.047	0.376	0.2097
luad_tcga_pan_can_atlas_2018	TCGA-MP-A4TK-01	0.4458	1.0506	0.2065	0.3471
luad_tcga_pan_can_atlas_2018	TCGA-MP-A5C7-01	0.93	-0.5462	0.2343	0.1925
luad_tcga_pan_can_atlas_2018	TCGA-NJ-A4YF-01	-2.833	-1.4384	0.2579	2.2803
luad_tcga_pan_can_atlas_2018	TCGA-NJ-A4YG-01	0.9	-0.6341	0.2901	-1.1417
luad_tcga_pan_can_atlas_2018	TCGA-NJ-A4YI-01	0.797	0.3752	0.3373	-1.2648
luad_tcga_pan_can_atlas_2018	TCGA-NJ-A4YP-01	0.9319	-1.3377	-0.4868	-0.3318
luad_tcga_pan_can_atlas_2018	TCGA-NJ-A4YQ-01	-1.1567	-0.9461	-1.9736	0.3472
luad_tcga_pan_can_atlas_2018	TCGA-NJ-A55A-01	0.2155	0.5986	-0.5029	-1.5741
luad_tcga_pan_can_atlas_2018	TCGA-NJ-A55O-01	-0.4412	-0.5716	-0.2376	0.377
luad_tcga_pan_can_atlas_2018	TCGA-NJ-A55R-01	0.0756	-0.8512	0.0523	1.3536
luad_tcga_pan_can_atlas_2018	TCGA-NJ-A7XG-01	0.676	-0.5203	-0.3801	-2.3142
luad_tcga_pan_can_atlas_2018	TCGA-O1-A52J-01	-1.9659	1.012	-2.246	-0.3392
luad_tcga_pan_can_atlas_2018	TCGA-S2-AA1A-01	-0.0377	-0.7046	-0.1752	-1.6269
luad_tcga_pan_can_atlas_2018	TCGA-17-Z053-01	NA	NA	NA	NA
luad_tcga_pan_can_atlas_2018	TCGA-17-Z025-01	NA	NA	NA	NA
